,observed_sp500_returns,forecast_randomwalk,forecast_engle_granger,lower_bound_engle_granger,upper_bound_engle_granger,forecast_rf,lower_bound_rf,upper_bound_rf,forecast_svr,lower_bound_svr,upper_bound_svr,forecast_ann,lower_bound_ann,upper_bound_ann,forecast_ensemble_learning_simple_mean,lower_bound_ensemble_learning_simple_mean,upper_bound_ensemble_learning_simple_mean,forecast_ensemble_learning_weighted_r2,lower_bound_ensemble_learning_weighted_r2,upper_bound_ensemble_learning_weighted_r2,forecast_ensemble_learning_weighted_rmse,lower_bound_ensemble_learning_weighted_rmse,upper_bound_ensemble_learning_weighted_rmse,forecast_ensemble_learning_weighted_test_rmse,lower_bound_ensemble_learning_weighted_test_rmse,upper_bound_ensemble_learning_weighted_test_rmse,rmse_training_rf,rmse_training_svr,rmse_training_ann,rmse_validation_rf,rmse_validation_svr,rmse_validation_ann,forecast_bic_monthly_best,lower_bound_bic_monthly_best,upper_bound_bic_monthly_best,forecast_aic_monthly_best,lower_bound_aic_monthly_best,upper_bound_aic_monthly_best,forecast_bic_monthly_weighted_average,lower_bound_bic_weighted_average,upper_bound_bic_weighted_average,forecast_aic_monthly_weighted_average,lower_bound_aic_monthly_weighted_average,upper_bound_aic_monthly_weighted_average,forecast_bic_monthly_weighted_average_converted,lower_bound_bic_weighted_average_converted,upper_bound_bic_weighted_average_converted,adf_output,rsquared_step2,coefficients_of_eps_t_1__step2
2006-02-28,-0.16279382787409702,3.0130603058212273,1.3349842273168806,-6.342830500498093,9.012798955131855,0.7875871495648241,-6.733271607920348,8.308445907049997,0.9011419381241385,-6.921350079930367,8.723633956178643,0.5829058289527893,-7.083883750916297,8.249695408821875,0.9016547859896581,-6.770333984816277,8.573643556795593,0.9280290992822715,-6.745856818090079,8.601915016654623,0.9011257231779317,-6.76938743777688,8.571638884132744,0.9035720928265601,-6.766941068128252,8.574085253781371,3.221214149293151,3.3498304128731267,3.284880327467131,3.422733100823999,3.4900383470352807,3.508424765982869,0.7875871495648241,-6.733271607920348,8.308445907049997,0.7875871495648241,-6.733271607920348,8.308445907049997,0.7342407070581333,-6.824652250142868,8.293133664259134,0.7423352576396586,-6.810786560213314,8.295457075492632,1288.1535094788605,1190.7833645729254,1385.5236543847957,0.013060179989493414,0.08036125795105609,-1.0809012050851108
2006-03-31,1.3297788924127474,1.5377479026022214,0.4631435939918706,-7.210596316509318,8.13688350449306,0.43228917203487033,-7.323860702746097,8.188439046815837,0.2498313617927409,-7.5586158040975056,8.058278527682987,0.04244445264339447,-7.619716360932471,7.70460526621926,0.29692714511571905,-7.428197296071348,8.022051586302785,0.2829929865718649,-7.428659062754941,7.994645035898672,0.29675461844250334,-7.427885956209315,8.021395193094321,0.298017897947355,-7.426622676704463,8.022658472599174,3.321994590286841,3.344894112916311,3.2828859082817576,3.346018927686277,3.3734466114970134,3.4327363729633227,0.04244445264339447,-7.619716360932471,7.70460526621926,0.04244445264339447,-7.619716360932471,7.70460526621926,0.17619513191026664,-7.489646963434075,7.842037227254608,0.22665826565499958,-7.440572749844757,7.893889281154757,1278.9013779782867,1180.8628177872883,1376.9399381692851,0.013166016849063954,0.08013713613145101,-1.071960751499228
2006-04-30,0.6494855086375928,3.0292099588962804,0.7763770352907807,-6.892571510372913,8.445325580954474,0.616998718208048,-7.133625553884919,8.367622990301015,0.5444206128830875,-7.390761398305459,8.479602624071633,0.24885410070419312,-7.408901494635137,7.906609696043523,0.5466626167715274,-7.206464989299607,8.299790222842661,0.5427008952061703,-7.197138948181765,8.282540738594106,0.5464907235335227,-7.204995475978921,8.297976923045967,0.5480344316409832,-7.203451767871461,8.299520631153428,3.3196361475291734,3.4023945944281113,3.280995177687489,3.204882690906716,3.2126872886959315,3.3339273388282766,0.24885410070419312,-7.408901494635137,7.906609696043523,0.24885410070419312,-7.408901494635137,7.906609696043523,0.45696432121572395,-7.2052069444337565,8.119135586865205,0.4954095173416456,-7.167577476198008,8.1583965108813,1299.665458513831,1200.0828652020127,1399.2480518256493,0.01264662344432162,0.0800761956096755,-1.0750344163561332
2006-05-31,-0.9382133337926923,2.3477586062176923,0.35567661647212556,-7.308122012162906,8.019475245107158,0.4567961686824452,-7.287958825235842,8.201551162600733,0.3976623675657377,-7.53206909748172,8.327393832613195,-0.2027844786643982,-7.855412480703792,7.449843523374995,0.2518376685139776,-7.495890603896066,7.999565940924021,0.21266578636017433,-7.522018490249568,7.947350062969917,0.24993098412700407,-7.496158673484702,7.99602064173871,0.25320768362417095,-7.492881973987535,7.999297341235877,3.317131463774082,3.4000723594874422,3.2788427215793994,3.1969184707160894,3.2073384390652553,3.3266771498979435,-0.2027844786643982,-7.855412480703792,7.449843523374995,-0.2027844786643982,-7.855412480703792,7.449843523374995,0.017633963837242077,-7.639402961469002,7.674670889143486,0.058326975367337844,-7.599523912524327,7.716177863259003,1302.3996444340125,1202.674422744643,1402.1248661233822,0.012027867333736144,0.08004946140732982,-1.0731640111706449
2006-06-30,-2.8973629189040118,0.7591444025688725,0.42724876149507107,-7.2322034081605855,8.086700931150727,0.53708168646478,-7.200299003608114,8.274462376537674,0.6553781314267537,-7.291165560376383,8.60192182322989,0.03458354249596596,-7.6137694170443035,7.6829365020362355,0.4135730304706427,-7.3343593472973465,8.161505408238632,0.36921413726197816,-7.358656937852348,8.097085212376303,0.4109262811608827,-7.335142674596884,8.15699523691865,0.41433980798914316,-7.331729147768624,8.160408763746911,3.313982791186578,3.4048100117186118,3.2769364983650155,3.196142055401372,3.1947534034763114,3.3250245401396272,0.03458354249596596,-7.6137694170443035,7.6829365020362355,0.03458354249596596,-7.6137694170443035,7.6829365020362355,0.1913725590749012,-7.4614122527267694,7.844157370876572,0.21872789515841004,-7.434830151980327,7.872285942297147,1292.4810888881782,1193.570292422335,1391.3918853540215,0.023894459843527793,0.08009169598367971,-1.0656785484462636
2006-07-31,0.5625837923097343,-1.1999384917074825,0.34513276406369897,-7.314507280182465,8.004772808309863,0.3601477527648437,-7.375589962977843,8.09588546850753,0.7391061147776379,-7.208420789115235,8.686633018670511,-0.24808217585086823,-7.895411521951504,7.399247170249768,0.29907611393882805,-7.448482388556762,8.046634616434417,0.25656005583699254,-7.475193789025919,7.988313900699904,0.29461875350452427,-7.4510234857229465,8.040260992731994,0.3002845828440069,-7.445357656383464,8.045926822071477,3.3132890884751833,3.407583344565132,3.276453757151106,3.1937181877534297,3.1961239394947216,3.312927879360793,-0.24808217585086823,-7.895411521951504,7.399247170249768,-0.24808217585086823,-7.895411521951504,7.399247170249768,-0.011142036863810103,-7.663388485237778,7.641104411510158,0.02924988212869565,-7.623834799891762,7.682334564149153,1253.0303791150836,1157.145406432203,1348.9153517979644,0.027265065650537743,0.08010866233151737,-1.0483881463605733
2006-08-31,2.112829292352636,2.2588565209116562,1.0521320061369375,-6.602393647756951,8.706657660030826,0.539377466367951,-7.190731316006521,8.269486248742423,0.7550525347958978,-7.187176193449879,8.697281263041674,0.3064708411693573,-7.336095658575506,7.949037340914221,0.6632582121175359,-7.079099203947215,8.405615628182286,0.6897378568353859,-7.037009499629239,8.41648521330001,0.6627220544510258,-7.077722553294806,8.403166662196858,0.6651420566828474,-7.075302551062984,8.405586664428679,3.3108870990296553,3.405296846035869,3.274423162637162,3.1878702347407737,3.1891452040218655,3.3061764701271574,0.3064708411693573,-7.336095658575506,7.949037340914221,0.3064708411693573,-7.336095658575506,7.949037340914221,0.6046857754643968,-7.042663591534832,8.252035142463626,0.6554842187832832,-6.9926798700262305,8.303648307592796,1267.8835785425233,1170.9240917245645,1364.8430653604821,0.0278847835478398,0.08008021861450831,-1.0483394286670162
2006-09-30,2.348767609243385,3.8081733780573455,1.8816701506915892,-5.768286835699012,9.53162713708219,0.9469886314185954,-6.780598137345251,8.67457540018244,1.4088557747182238,-6.508640364081211,9.326351913517659,1.1274691820144653,-6.510914505975362,8.765852870004291,1.3412459347107184,-6.392109960775209,9.074601830196645,1.4213558238489146,-6.300514222807948,9.143225870505777,1.341769719399017,-6.389908211578008,9.073447650376043,1.3433679687645688,-6.388309962212456,9.075045899741593,3.3098156563013816,3.395966526612007,3.272770360942707,3.185422884566094,3.165277973270695,3.3086911628891285,1.1274691820144653,-6.510914505975362,8.765852870004291,1.1274691820144653,-6.510914505975362,8.765852870004291,1.4260514690374586,-6.216913997614048,9.069016935688966,1.4799988403099336,-6.16379445480057,9.123792135420437,1305.6369247202922,1205.8475454440695,1405.426303996515,0.029073011279692338,0.08016399508298133,-1.0523301700192007
2006-10-31,3.40487625980872,4.043259390681534,1.8304342849444712,-5.814537127326606,9.475405697215548,0.954549923360827,-6.768853845222086,8.67795369194374,1.3911201136631797,-6.517903201164463,9.300143428490822,1.1093270778656006,-6.524768427034686,8.743422582765888,1.3213578499585195,-6.406515650186961,9.049231350104,1.3955884509311025,-6.321132071320651,9.112308973182856,1.3218046317150014,-6.404435839156024,9.048045102586027,1.3235925465507359,-6.40264792432029,9.049833017421761,3.308032803263829,3.392328901522451,3.270953974159367,3.1833256324172448,3.1574987969398656,3.3088111875651203,1.1093270778656006,-6.524768427034686,8.743422582765888,1.1093270778656006,-6.524768427034686,8.743422582765888,1.3948272994131679,-6.24357418653045,9.033228785356787,1.4470038763665012,-6.192184548900839,9.08619230163384,1336.2489813349896,1234.1809192887913,1438.317043381188,0.0293527058756651,0.08043130202987736,-1.0532099222187823
2006-11-30,1.8357940284173146,5.098985504131699,1.6183712203325222,-6.02271405789187,9.259456498556915,0.9323276743613144,-6.798790930633817,8.663446279356446,0.9925717568577425,-6.9112561026090304,8.896399616324516,1.2527576684951782,-6.378997333296995,8.884512670287352,1.1990070800116892,-6.527939606107928,8.925953766131308,1.2669117368361464,-6.447825760935627,8.98164923460792,1.201753538115402,-6.523583620017873,8.927090696248676,1.2003433202076077,-6.524993837925667,8.925680478340883,3.3113467308971916,3.390078652119564,3.2699711953329618,3.1953183784590378,3.158976972863479,3.3090087452031227,1.2527576684951782,-6.378997333296995,8.884512670287352,1.2527576684951782,-6.378997333296995,8.884512670287352,1.3981943081273986,-6.237272164545224,9.033660780800021,1.4248861268295039,-6.21126150781241,9.061033761471418,1382.5765916490163,1277.0104195346357,1488.142763763397,0.026576196427615398,0.08094539988177474,-1.059802124078393
2006-12-31,1.9807710547122603,3.5289042239650117,1.6806703589730545,-5.955377110565266,9.316717828511374,0.9331451056154534,-6.793009433900979,8.659299645131885,1.232831373033063,-6.668349028985239,9.134011775051365,0.9314571619033813,-6.6958243633403285,8.558738687147091,1.194525999881238,-6.528139984197954,8.91719198396043,1.2508460137637993,-6.459654547256929,8.961346574784528,1.1950715328814758,-6.525958517103454,8.916101582866405,1.1968651570068234,-6.524164892978106,8.917895206991753,3.3092287009634678,3.3890136639988366,3.267990881916936,3.1888590243820176,3.152256530175833,3.3018673667137994,0.9314571619033813,-6.6958243633403285,8.558738687147091,0.9314571619033813,-6.6958243633403285,8.558738687147091,1.2305769397477258,-6.400204346739185,8.861358226234637,1.2848816453917633,-6.3465350170154755,8.916298307799002,1405.8338584703804,1298.5577514791257,1513.109965461635,0.027619357796445258,0.08106600149074716,-1.0593248490032334
2007-01-31,0.5449604767564509,3.6729204412278245,1.4606676049249558,-6.170375041758975,9.091710251608887,0.8974968988345319,-6.824340829231272,8.619334626900336,1.0244065687109962,-6.871001134234534,8.919814271656527,0.823737382888794,-6.799092168569981,8.446566934347569,1.0515771138398196,-6.66620229344869,8.76935652112833,1.0907208831554775,-6.615759934812576,8.797201701123532,1.0523733023349635,-6.663776894609979,8.768523499279906,1.0534955340126508,-6.662654662932292,8.769645730957594,3.307389268862757,3.3868903315386576,3.2661031411020502,3.188494241415243,3.1424757208208733,3.303273259777259,0.823737382888794,-6.799092168569981,8.446566934347569,0.823737382888794,-6.799092168569981,8.446566934347569,1.078630180387753,-6.547486165676831,8.704746526452336,1.1248316489258072,-6.501880456371918,8.751543754223533,1431.7806268531144,1322.591370428883,1540.9698832773458,0.02733729414234141,0.08122049347454907,-1.0592286320434714
2007-02-28,1.4388737452099676,2.235971402018898,0.5171496289327628,-7.109242781248476,8.143542039114001,0.2506068792978374,-7.225287565969193,7.726501324564868,0.384887034444816,-7.505803324781038,8.27557739367067,-0.12512601912021637,-7.742626386324027,7.492374348083595,0.25687938088879997,-7.395740014580682,7.909498776358283,0.26015491484117237,-7.39968567622351,7.919995505905855,0.25573489355995815,-7.393886205720041,7.905355992839957,0.25868447843361747,-7.390936620846381,7.908305577713617,3.20205941868041,3.3850092250006827,3.263878551633475,3.1522683694546774,3.126436557347453,3.2620797736500804,0.2506068792978374,-7.225287565969193,7.726501324564868,0.2506068792978374,-7.225287565969193,7.726501324564868,0.12624201208595617,-7.396522967414915,7.649006991586827,0.13376669425227192,-7.386162388897951,7.653695777402495,1425.9590235621688,1318.6874775156014,1533.2305696087362,0.02634250552440157,0.0810954487429646,-1.0532293607578664
2007-03-31,-2.6546662782473085,3.128812560167361,1.3582041913153196,-6.263556780442673,8.979965163073311,0.7652690835797267,-6.7063251417778,8.236863308937252,0.9676131717338375,-6.9173866833057005,8.852613026773376,0.6389769911766052,-6.974590196401107,8.252544178754317,0.9325158594513722,-6.715464700481821,8.580496419384565,0.9606101148243107,-6.694634170893926,8.615854400542547,0.9314564277449091,-6.713534483044091,8.576447338533908,0.9344169348900254,-6.710573975898974,8.579407845679025,3.200229434122324,3.383237549370339,3.262235656453551,3.147331832582807,3.119662956465754,3.2572125072390365,0.7652690835797267,-6.7063251417778,8.236863308937252,0.7652690835797267,-6.7063251417778,8.236863308937252,0.7235370690650311,-6.794970764320741,8.242044902450804,0.7260700333597871,-6.7895903339868875,8.241730400706462,1455.2915730138309,1345.875362098183,1564.7077839294789,0.02668701252870487,0.08103863057770666,-1.0564560650731476
2007-04-30,3.9502242762899265,-0.9648076163311401,0.8684679279997065,-6.755985283707706,8.49292113970712,0.6096002414521867,-6.863226377032583,8.082426859936957,0.7571871453438268,-7.149289566449373,8.663663857137028,0.0923055112361908,-7.521323121598942,7.705934144071324,0.5818902065079777,-7.072456087197152,8.236236500213106,0.5769052456464694,-7.0794733252301,8.233283816523038,0.5803848790396954,-7.070698156323901,8.231467914403291,0.5840451678141851,-7.067037867549411,8.235128203177782,3.200765936797921,3.3899483489955573,3.262206534901552,3.149802932797675,3.1454012528360593,3.25755290721104,0.6096002414521867,-6.863226377032583,8.082426859936957,0.6096002414521867,-6.863226377032583,8.082426859936957,0.43517524421444564,-7.085127966490537,7.9554784549194295,0.44481657659648416,-7.072862368015849,7.962495521208816,1413.0860396777396,1306.8176848658306,1519.3543944896485,0.03222911297141444,0.08029215663269351,-1.035582422612981
2007-05-31,3.1937849209096036,5.640032227736956,1.395981440409426,-6.227979540477256,9.019942421296108,0.7713090110456065,-6.7056235413963305,8.248241563487543,0.8447996322318889,-7.0618421040749935,8.75144136853877,1.0083926916122437,-6.607019223348119,8.623804606572605,1.0051206938247912,-6.650616102324175,8.660857489973758,1.0540830343082608,-6.600009619414875,8.708175688031396,1.0055628666136311,-6.646983992215875,8.658109725443138,1.006450586647128,-6.646096272182378,8.658997445476635,3.2025334770487976,3.3887232749808827,3.262971298606949,3.1525211093856385,3.1462959620680038,3.2655630936654987,0.7713090110456065,-6.7056235413963305,8.248241563487543,0.7713090110456065,-6.7056235413963305,8.248241563487543,0.8513694222897504,-6.672326005966981,8.375064850546481,0.8469005647445187,-6.6741846267275875,8.367985756216624,1476.1541787694828,1365.0928343073824,1587.2155232315831,0.014427631881577006,0.0803508757503385,-1.0503629143099524
2007-06-30,0.20163096477512354,4.883104552755581,1.4133626374033268,-6.207119641775561,9.033844916582215,0.9284927673612696,-6.5461886655858015,8.40317420030834,0.9202322977678166,-6.984484276768498,8.82494887230413,1.0758895874023438,-6.536659686017628,8.688438860822316,1.0844943224836892,-6.568613067536872,8.73760171250425,1.122835160322864,-6.529316208075034,8.774986528720762,1.0853548263521442,-6.564541660463968,8.735251313168257,1.085587750739319,-6.564308736076794,8.735484237555433,3.2015776308051995,3.3885013982442014,3.2617942282326746,3.1517860450975177,3.14302420191399,3.2630894956059753,0.9284927673612696,-6.5461886655858015,8.40317420030834,0.9284927673612696,-6.5461886655858015,8.40317420030834,0.9784445592506039,-6.542959358439459,8.499848476940667,0.9757010904437378,-6.543136719512779,8.494538900400254,1525.998238387146,1411.221747101214,1640.7747296730781,0.013839294051200664,0.08065287436880753,-1.0576741639064926
2007-07-31,0.4296688543782068,1.8898389672467018,0.013376830786346106,-7.602774576300506,7.629528237873199,0.25237008618748114,-7.219668437381244,7.724408609756206,0.5134165201142089,-7.386182325625638,8.413015365854056,-0.41305726766586304,-8.020735550077998,7.194621014746271,0.09152654235554328,-7.557340222346346,7.740393307057433,0.039541640346915485,-7.60704515869249,7.686128439386321,0.08832314250932315,-7.557375622294968,7.734021907313615,0.09259757189892863,-7.553101192905363,7.73829633670322,3.2004544797520857,3.3855731967034255,3.259688356739813,3.15415480229111,3.1428008803346246,3.2586580582792193,0.25237008618748114,-7.219668437381244,7.724408609756206,0.25237008618748114,-7.219668437381244,7.724408609756206,0.025927792611421974,-7.4922684037892715,7.544123989012116,0.03829786526547796,-7.477376833240733,7.553972563771689,1514.5826469430858,1400.713351989266,1628.4519418969057,0.013462496932230256,0.08047921167631744,-1.0511542747334757
2007-08-31,-4.443263293346522,2.1167534289280483,1.4440507905035265,-6.167154680120983,9.055256261128036,0.7807055769812081,-6.684155714917103,8.24556686887952,0.7390094522893347,-7.15412232135008,8.632141225928748,0.794012188911438,-6.809239948398462,8.397264326221338,0.9394445021713768,-6.703668166196658,8.582557170539411,0.9755414684675615,-6.677687053114665,8.628769990049788,0.9406785697519306,-6.699206793417057,8.580563932920917,0.9409381955883167,-6.69894716758067,8.580823558757304,3.197389853492672,3.3859384782033257,3.2578114904153765,3.148023622669595,3.1303946084216268,3.257210144487519,0.7807055769812081,-6.684155714917103,8.24556686887952,0.7807055769812081,-6.684155714917103,8.24556686887952,0.7852232850301342,-6.726622877208709,8.297069447268978,0.7849793711294109,-6.724330048390418,8.29428879064924,1532.697973602141,1417.564059693396,1647.831887510886,0.012677409422428653,0.08044125800051483,-1.051869612736395
2007-09-30,2.879856441729167,-2.754798008836363,1.0443891202712599,-6.578255095379099,8.667033335921618,0.48675549491817405,-6.988239281921212,7.961750271757561,0.8393421529918688,-7.060772255108619,8.739456561092355,0.9132106304168701,-6.698293822163907,8.524715082997648,0.8209243496495432,-6.831390113643209,8.473238812942295,0.8602223174171929,-6.790094888807047,8.510539523641434,0.8192052262891336,-6.829987007259058,8.468397459837325,0.821361078201548,-6.827831155346644,8.47055331174974,3.2017374391946807,3.3860146762743546,3.261253855958743,3.1625855327069723,3.14923487948043,3.265637889799592,0.48675549491817405,-6.988239281921212,7.961750271757561,0.48675549491817405,-6.988239281921212,7.961750271757561,0.6312131308342623,-6.890023005050344,8.152449266718868,0.6231847709016548,-6.895481460859618,8.141851002662928,1463.8307917250402,1353.7326212496107,1573.9289622004696,0.026608719615499817,0.07917317186338568,-1.0237834399079873
2007-10-31,2.8018350283972815,4.567692216300947,2.076369367645015,-5.54282914850817,9.695567883798201,1.2019170037510265,-6.271798749651742,8.675632757153794,0.5328180954672663,-7.363064069221682,8.428700260156216,1.64211106300354,-5.965655739147694,9.249877865154774,1.3633038824667119,-6.285836926632323,9.012444691565745,1.4675796953557114,-6.1794070129341225,9.114566403645545,1.3702457139307853,-6.2758154227244285,9.016306850585998,1.3646245065125249,-6.281436630142689,9.010685643167738,3.201196994893529,3.3838247712368625,3.259657034606383,3.1585130572339963,3.1443268440858207,3.261511679017192,1.2019170037510265,-6.271798749651742,8.675632757153794,1.2019170037510265,-6.271798749651742,8.675632757153794,1.3518081066950467,-6.167553559289617,8.87116977267971,1.3435550717037446,-6.1732933209354774,8.860403464342966,1517.4955987417982,1403.389616407003,1631.6015810765934,0.02268549694840487,0.07931299993400542,-1.0317015783020227
2007-11-30,-5.080595078666139,4.489007864501737,1.7142173843992425,-5.90018482783864,9.328619596637125,1.048158906039925,-6.420195982442323,8.516513794522172,-0.30920767194790155,-8.202309587415272,7.583894243519469,1.2302027940750122,-6.373223223956537,8.83362881210656,0.9208428531415696,-6.7239784054131935,8.565664111696332,1.0244640750221463,-6.619033780046468,8.66796193009076,0.9329219963638347,-6.708770948849606,8.574614941577275,0.919265848278587,-6.722427096934854,8.560958793492027,3.1989091612332086,3.3831743842381257,3.2578393201136606,3.157392203251529,3.1486129645740535,3.2557093700857056,1.048158906039925,-6.420195982442323,8.516513794522172,1.048158906039925,-6.420195982442323,8.516513794522172,1.1101246935080293,-6.404206959132956,8.624456346149014,1.1067429412140832,-6.405079552195413,8.61856543462358,1556.847369964527,1439.8606952599737,1673.8340446690802,0.01819566149097248,0.07974286241658701,-1.0341328384634225
2007-12-31,1.075925977866099,-3.391382351020357,1.1737414739874035,-6.457220820559458,8.804703768534266,0.505508199453849,-6.979437902908007,7.990454301815705,0.42646276250945575,-7.471131315839242,8.324056840858153,1.675018548965454,-5.941995653714762,9.29203275164567,0.9451827462290406,-6.7124464232553676,8.602811915713449,1.0372608523781308,-6.62005664959883,8.694578354355091,0.9478707579960605,-6.70681559517039,8.602557111162511,0.943074438999141,-6.711611914167309,8.597760792165591,3.2060234333113207,3.38522183280119,3.263577151310383,3.180084828387641,3.160051576581374,3.284260735427369,0.505508199453849,-6.979437902908007,7.990454301815705,0.505508199453849,-6.979437902908007,7.990454301815705,0.9036409751465881,-6.6262646603927,8.433546610685877,0.8813232335724241,-6.646062149166768,8.408708616311618,1476.6737198420171,1365.4815821931054,1587.8658574909289,0.020469329129180383,0.07795696290300413,-1.0070778210196527
2008-01-31,-7.033037731565628,2.764038148729493,1.387853508871551,-6.238046755454387,9.01375377319749,0.5986529740032693,-6.880687554519653,8.077993502526192,-0.33542244960155454,-8.227375093588204,7.556530194385096,0.774382472038269,-6.837653256654527,8.386418200731065,0.6063666263278837,-7.045940665054193,8.258673917709961,0.7023350499783787,-6.949286248115927,8.353956348072684,0.6147492698974537,-7.03462422985276,8.264122769647667,0.6032313291952346,-7.046142170554979,8.252604828945447,3.203632275686732,3.3823559191860437,3.2614897326981223,3.173142674989632,3.1531564772787677,3.277224570134928,0.5986529740032693,-6.880687554519653,8.077993502526192,0.5986529740032693,-6.880687554519653,8.077993502526192,0.6582361987762104,-6.866096252141196,8.182568649693616,0.6548504985729566,-6.866925374358341,8.176626371504254,1488.988877371355,1376.9524040807514,1601.0253506619588,0.017132679411359555,0.07797098378983491,-1.0063493031071413
2008-02-29,-1.7479035736156057,-5.340384973269441,0.5637279807287744,-7.090084050002494,8.217540011460043,0.36363077746812794,-7.13822925284893,7.865490807785186,1.6479071942815202,-6.252762055657644,9.548576444220686,0.9320672750473022,-6.703330530576503,8.567465080671107,0.8768333068814311,-6.796101472271394,8.549768086034256,0.9173552186915019,-6.7712676923788475,8.605978129761851,0.8678250688131054,-6.802346162028639,8.53799629965485,0.8785353749268733,-6.791635855914872,8.548706605768619,3.2132832143782255,3.389384136669839,3.271452953606016,3.212370643511037,3.1746333436907,3.3289409549153057,0.36363077746812794,-7.13822925284893,7.865490807785186,0.36363077746812794,-7.13822925284893,7.865490807785186,0.554599867760401,-6.992122847445098,8.101322582965901,0.5432557102182265,-7.00080202206066,8.087313442497113,1386.427844410195,1281.7979793461568,1491.057709474233,0.021299966075818647,0.07617662836078842,-0.9801961679130872
2008-03-31,-2.839464513284362,-0.055834202317687875,0.41168380643146946,-7.239520682246545,8.062888295109484,0.47017234878654524,-7.028931228722967,7.969275926296057,0.7726417533521108,-7.127655225433325,8.672938732137547,-0.432535320520401,-8.06686841256879,7.201797771527987,0.3054906470124311,-7.365743887242907,7.976725181267769,0.26690960780821654,-7.409875605006427,7.943694820622859,0.3022139576304428,-7.366260754423868,7.970688669684753,0.3080849153355252,-7.360389796718785,7.976559627389836,3.2121143619415125,3.387071234051122,3.2709947552572207,3.2171532671226113,3.1879521294683344,3.3298554917657324,0.47017234878654524,-7.028931228722967,7.969275926296057,0.47017234878654524,-7.028931228722967,7.969275926296057,0.16983477522383225,-7.374260670253137,7.713930220700802,0.18830423430691295,-7.3530244062890056,7.729632874902832,1357.1729955091378,1254.7865693676895,1459.559421650586,0.019777973544444008,0.07615985940346481,-0.9733965998914695
2008-04-30,3.984288306310191,-1.1473690190536976,0.985691075773799,-6.6653938758827325,8.636776027430331,0.6967705137962565,-6.803143248105311,8.196684275697823,0.5933948389074212,-7.306774448959136,8.493564126773979,1.0644644498825073,-6.567641553509746,8.69657045327476,0.835080219589996,-6.835738281614232,8.505898720794223,0.8676081186571332,-6.8069264145427315,8.542142651856997,0.8365168777350194,-6.83155237919305,8.50458613466309,0.834238213711981,-6.8338310432160885,8.50230747064005,3.212469905156142,3.3867419809272077,3.2700092405936405,3.220175651234254,3.1896929055144243,3.330810911933144,0.6967705137962565,-6.803143248105311,8.196684275697823,0.6967705137962565,-6.803143248105311,8.196684275697823,0.8204094310376082,-6.7239546304244655,8.364773492499681,0.8130292136597222,-6.7286815337764105,8.354739961095856,1327.7887411591514,1227.6155245590007,1427.961957759302,0.02108885811337262,0.07620758067833977,-0.9638505977407877
2008-05-31,2.361584897001201,5.676364951801397,0.9339863387580345,-6.716211355453945,8.584184032970015,0.609943989239669,-6.890013929166423,8.10990190764576,-0.6490245615225183,-8.551094246824322,7.253045123779285,0.5955798029899597,-7.035008953730722,8.226168559710642,0.3726213923662862,-7.298082121293852,8.043324906026426,0.42466898648974616,-7.24943662558943,8.098774598568923,0.3824900318397391,-7.285432751622605,8.050412815302083,0.37103051201195997,-7.2968922714503845,8.038953295474304,3.2124960626633308,3.3875201482878103,3.269401813599281,3.2234986149536224,3.1923936270163633,3.325982597539296,0.609943989239669,-6.890013929166423,8.10990190764576,0.609943989239669,-6.890013929166423,8.10990190764576,0.605076837345496,-6.939143952697558,8.149297627388549,0.6053590635260792,-6.936295104090682,8.147013231142841,1378.7875348946682,1274.7687590366224,1482.806310752714,0.00918472031535702,0.0763966327242217,-0.9719818146848009
2008-06-30,-4.516758070712523,4.052841379289158,0.45487684070781564,-7.1911837171218576,8.10093739853749,0.633032518896284,-6.864677272551115,8.130742310343683,-0.011168523967293065,-7.914875637552392,7.892538589617805,0.1328800618648529,-7.49391823738526,7.759678361114966,0.30240522437541484,-7.3661637161526565,7.9709741649034855,0.2942450276666536,-7.37446741774476,7.962957473078068,0.3066195205174926,-7.359107412802578,7.972346453837563,0.3020666940859831,-7.363660239234087,7.967793627406054,3.2115436356720224,3.3879900385895594,3.267786105821662,3.2173465881708094,3.1909843481409585,3.3237283112839333,0.633032518896284,-6.864677272551115,8.130742310343683,0.633032518896284,-6.864677272551115,8.130742310343683,0.46196063047704794,-7.079902527594009,8.003823788548106,0.4715022108579816,-7.067898281367613,8.010902703083577,1409.717319934237,1303.39836874917,1516.0362711193038,0.008679481789695508,0.07649375165899952,-0.9751067082386493
